2014-09-12,Albury,17.4
2014-09-13,Albury,19.3
2014-09-14,Albury,20.1
2014-09-15,Albury,20.7
2014-09-16,Albury,19.0
2014-09-17,Albury,16.1
2014-09-18,Albury,15.0
2014-09-19,Albury,16.6
2014-09-20,Albury,18.9
2014-09-21,Albury,-1.0
2014-09-22,Albury,-1.0
2014-09-23,Albury,24.1
2014-09-24,Albury,19.8
2014-09-25,Albury,21.8
2014-09-26,Albury,17.8
2014-09-27,Albury,20.6
2014-09-28,Albury,24.1
2014-09-29,Albury,21.9
2014-09-30,Albury,24.3
2014-10-01,Albury,16.3
2014-10-02,Albury,18.4
2014-10-03,Albury,22.8
2014-10-04,Albury,23.5
2014-10-05,Albury,28.3
2014-10-06,Albury,29.9
2014-10-07,Albury,18.6
2014-10-08,Albury,18.6
2014-10-09,Albury,21.5
2014-10-10,Albury,23.6
2014-10-11,Albury,27.4
2014-10-12,Albury,30.3
2014-10-13,Albury,19.3
2014-10-14,Albury,18.1
2014-10-15,Albury,19.5
2014-10-16,Albury,19.3
2014-10-17,Albury,20.3
2014-10-18,Albury,23.1
2014-10-19,Albury,26.8
2014-10-20,Albury,26.9
2014-10-21,Albury,26.3
2014-10-22,Albury,29.0
2014-10-23,Albury,32.1
2014-10-24,Albury,32.9
2014-10-25,Albury,32.4
2014-10-26,Albury,29.1
2014-10-27,Albury,22.0
2014-10-28,Albury,19.9
2014-10-29,Albury,24.4
2014-10-30,Albury,29.0
2014-10-31,Albury,33.8
2014-11-01,Albury,21.7
2014-11-02,Albury,19.1
2014-11-03,Albury,24.4
2014-11-04,Albury,27.9
2014-11-05,Albury,26.0
2014-11-06,Albury,25.8
2014-11-07,Albury,29.9
2014-11-08,Albury,34.0
2014-11-09,Albury,30.7
2014-11-10,Albury,29.3
2014-11-11,Albury,29.3
2014-11-12,Albury,30.5
2014-11-13,Albury,33.2
2014-11-14,Albury,37.9
2014-11-15,Albury,24.3
2014-11-16,Albury,21.1
2014-11-17,Albury,22.4
2014-11-18,Albury,26.6
2014-11-19,Albury,29.7
2014-11-20,Albury,34.6
2014-11-21,Albury,29.5
2014-11-22,Albury,33.2
2014-11-23,Albury,36.2
2014-11-24,Albury,26.6
2014-11-25,Albury,22.8
2014-11-26,Albury,26.0
2014-11-27,Albury,28.3
2014-11-28,Albury,29.8
2014-11-29,Albury,32.3
2014-11-30,Albury,32.7
2014-12-01,Albury,32.4
2014-12-02,Albury,33.2
2014-12-03,Albury,25.8
2014-12-04,Albury,30.2
2014-12-05,Albury,28.9
2014-12-06,Albury,26.3
2014-12-07,Albury,23.7
2014-12-08,Albury,27.7
2014-12-09,Albury,31.2
2014-12-10,Albury,29.7
2014-12-11,Albury,27.4
2014-12-12,Albury,27.5
2014-12-13,Albury,29.1
2014-12-14,Albury,29.1
2014-12-15,Albury,35.6
2014-12-16,Albury,34.9
2014-12-17,Albury,26.4
2014-12-18,Albury,29.3
2014-12-19,Albury,25.0
2014-12-20,Albury,30.0
2014-12-21,Albury,33.6
2014-12-22,Albury,35.5
2014-12-23,Albury,33.4
2014-12-24,Albury,33.7
2014-12-25,Albury,32.2
2014-12-26,Albury,25.7
2014-12-27,Albury,28.9
2014-12-28,Albury,31.7
2014-12-29,Albury,33.7
2014-12-30,Albury,27.0
2014-12-31,Albury,30.6
2015-01-01,Albury,33.5
2015-01-02,Albury,39.6
2015-01-03,Albury,38.3
2015-01-04,Albury,33.1
2015-01-05,Albury,35.2
2015-01-06,Albury,36.1
2015-01-07,Albury,36.5
2015-01-08,Albury,34.1
2015-01-09,Albury,26.4
2015-01-10,Albury,21.7
2015-01-11,Albury,30.6
2015-01-12,Albury,33.1
2015-01-13,Albury,27.0
2015-01-14,Albury,28.1
2015-01-15,Albury,28.3
2015-01-16,Albury,28.4
2015-01-17,Albury,27.6
2015-01-18,Albury,28.0
2015-01-19,Albury,28.6
2015-01-20,Albury,31.1
2015-01-21,Albury,28.8
2015-01-22,Albury,33.7
2015-01-23,Albury,36.0
2015-01-24,Albury,30.8
2015-01-25,Albury,26.9
2015-01-26,Albury,26.0
2015-01-27,Albury,28.9
2015-01-28,Albury,27.5
2015-01-29,Albury,25.0
2015-01-30,Albury,24.0
2015-01-31,Albury,26.8
2015-02-01,Albury,28.5
2015-02-02,Albury,29.0
2015-02-03,Albury,29.8
2015-02-04,Albury,29.5
2015-02-05,Albury,31.4
2015-02-06,Albury,33.1
2015-02-07,Albury,33.5
2015-02-08,Albury,38.8
2015-02-09,Albury,36.1
2015-02-10,Albury,34.0
2015-02-11,Albury,35.8
2015-02-12,Albury,31.9
2015-02-13,Albury,32.0
2015-02-14,Albury,24.7
2015-02-15,Albury,30.9
2015-02-16,Albury,34.9
2015-02-17,Albury,33.9
2015-02-18,Albury,28.2
2015-02-19,Albury,33.1
2015-02-20,Albury,33.3
2015-02-21,Albury,34.6
2015-02-22,Albury,34.5
2015-02-23,Albury,35.9
2015-02-24,Albury,29.5
2015-02-25,Albury,30.3
2015-02-26,Albury,29.8
2015-02-27,Albury,31.5
2015-02-28,Albury,35.1
2015-03-01,Albury,28.6
2015-03-02,Albury,28.6
2015-03-03,Albury,32.0
2015-03-04,Albury,30.4
2015-03-05,Albury,23.4
2015-03-06,Albury,22.3
2015-03-07,Albury,25.2
2015-03-08,Albury,30.3
2015-03-09,Albury,29.5
2015-03-10,Albury,30.0
2015-03-11,Albury,31.7
2015-03-12,Albury,28.9
2015-03-13,Albury,27.6
2015-03-14,Albury,29.0
2015-03-15,Albury,28.3
2015-03-16,Albury,27.9
2015-03-17,Albury,29.6
2015-03-18,Albury,28.3
2015-03-19,Albury,33.6
2015-03-20,Albury,26.8
2015-03-21,Albury,27.3
2015-03-22,Albury,30.7
2015-03-23,Albury,31.9
2015-03-24,Albury,25.1
2015-03-25,Albury,24.6
2015-03-26,Albury,19.4
2015-03-27,Albury,20.9
2015-03-28,Albury,23.9
2015-03-29,Albury,25.8
2015-03-30,Albury,28.2
2015-03-31,Albury,29.4
2015-04-01,Albury,29.1
2015-04-02,Albury,26.4
2015-04-03,Albury,26.8
2015-04-04,Albury,23.8
2015-04-05,Albury,24.3
2015-04-06,Albury,21.1
2015-04-07,Albury,19.9
2015-04-08,Albury,22.3
2015-04-09,Albury,22.1
2015-04-10,Albury,24.2
2015-04-11,Albury,23.7
2015-04-12,Albury,26.5
2015-04-13,Albury,25.5
2015-04-14,Albury,21.8
2015-04-15,Albury,24.2
2015-04-16,Albury,26.6
2015-04-17,Albury,17.7
2015-04-18,Albury,19.9
2015-04-19,Albury,17.4
2015-04-20,Albury,18.2
2015-04-21,Albury,19.4
2015-04-22,Albury,23.1
2015-04-23,Albury,24.0
2015-04-24,Albury,20.0
2015-04-25,Albury,16.0
2015-04-26,Albury,19.7
2015-04-27,Albury,17.8
2015-04-28,Albury,18.5
2015-04-29,Albury,19.6
2015-04-30,Albury,20.9
2015-05-01,Albury,22.5
2015-05-02,Albury,20.7
2015-05-03,Albury,23.7
2015-05-04,Albury,22.3
2015-05-05,Albury,20.5
2015-05-06,Albury,15.5
2015-05-07,Albury,14.7
2015-05-08,Albury,13.8
2015-05-09,Albury,15.4
2015-05-10,Albury,14.3
2015-05-11,Albury,18.0
2015-05-12,Albury,17.2
2015-05-13,Albury,13.5
2015-05-14,Albury,15.8
2015-05-15,Albury,17.8
2015-05-16,Albury,18.9
2015-05-17,Albury,18.0
2015-05-18,Albury,19.2
2015-05-19,Albury,17.4
2015-05-20,Albury,17.6
2015-05-21,Albury,15.0
2015-05-22,Albury,16.9
2015-05-23,Albury,16.6
2015-05-24,Albury,13.9
2015-05-25,Albury,15.2
2015-05-26,Albury,13.8
2015-05-27,Albury,14.7
2015-05-28,Albury,18.7
2015-05-29,Albury,15.8
2015-05-30,Albury,15.4
2015-05-31,Albury,14.5
2015-06-01,Albury,11.5
2015-06-02,Albury,12.5
2015-06-03,Albury,12.6
2015-06-04,Albury,9.9
2015-06-05,Albury,13.3
2015-06-06,Albury,13.2
2015-06-07,Albury,10.9
2015-06-08,Albury,16.7
2015-06-09,Albury,15.0
2015-06-10,Albury,13.4
2015-06-11,Albury,15.2
2015-06-12,Albury,15.2
2015-06-13,Albury,15.3
2015-06-14,Albury,15.7
2015-06-15,Albury,14.0
2015-06-16,Albury,14.4
2015-06-17,Albury,12.6
2015-06-18,Albury,11.1
2015-06-19,Albury,13.7
2015-06-20,Albury,12.2
2015-06-21,Albury,12.1
2015-06-22,Albury,11.3
2015-06-23,Albury,16.8
2015-06-24,Albury,14.0
2015-06-25,Albury,13.4
2015-06-26,Albury,14.3
2015-06-27,Albury,13.2
2015-06-28,Albury,12.4
2015-06-29,Albury,15.0
2015-06-30,Albury,8.6
2015-07-01,Albury,10.6
2015-07-02,Albury,12.1
2015-07-03,Albury,11.0
2015-07-04,Albury,11.6
2015-07-05,Albury,11.8
2015-07-06,Albury,10.0
2015-07-07,Albury,14.8
2015-07-08,Albury,14.8
2015-07-09,Albury,13.2
2015-07-10,Albury,14.2
2015-07-11,Albury,13.9
2015-07-12,Albury,11.3
2015-07-13,Albury,13.7
2015-07-14,Albury,9.1
2015-07-15,Albury,6.8
2015-07-16,Albury,11.9
2015-07-17,Albury,11.5
2015-07-18,Albury,12.4
2015-07-19,Albury,13.0
2015-07-20,Albury,13.7
2015-07-21,Albury,15.9
2015-07-22,Albury,13.5
2015-07-23,Albury,16.9
2015-07-24,Albury,12.8
2015-07-25,Albury,13.6
2015-07-26,Albury,11.8
2015-07-27,Albury,9.5
2015-07-28,Albury,13.8
2015-07-29,Albury,12.2
2015-07-30,Albury,12.5
2015-07-31,Albury,13.8
2015-08-01,Albury,10.3
2015-08-02,Albury,11.9
2015-08-03,Albury,11.7
2015-08-04,Albury,8.6
2015-08-05,Albury,11.5
2015-08-06,Albury,10.9
2015-08-07,Albury,12.6
2015-08-08,Albury,14.0
2015-08-09,Albury,11.0
2015-08-10,Albury,15.1
2015-08-11,Albury,14.2
2015-08-12,Albury,9.0
2015-08-13,Albury,12.3
2015-08-14,Albury,12.8
2015-08-15,Albury,17.0
2015-08-16,Albury,15.9
2015-08-17,Albury,14.2
2015-08-18,Albury,12.7
2015-08-19,Albury,13.0
2015-08-20,Albury,16.8
2015-08-21,Albury,16.4
2015-08-22,Albury,20.7
2015-08-23,Albury,17.7
2015-08-24,Albury,13.5
2015-08-25,Albury,11.7
2015-08-26,Albury,15.0
2015-08-27,Albury,15.8
2015-08-28,Albury,16.2
2015-08-29,Albury,13.7
2015-08-30,Albury,15.5
2015-08-31,Albury,15.0
2015-09-01,Albury,14.9
2015-09-02,Albury,17.6
2015-09-03,Albury,17.9
2015-09-04,Albury,17.5
2015-09-05,Albury,17.6
2015-09-06,Albury,16.4
2015-09-07,Albury,13.6
2015-09-08,Albury,14.9
2015-09-09,Albury,17.5
2015-09-10,Albury,19.0
2015-09-11,Albury,19.4
2015-09-12,Albury,21.1
2015-09-13,Albury,23.2
2015-09-14,Albury,24.1
2015-09-15,Albury,18.0
2015-09-16,Albury,16.7
2015-09-17,Albury,17.9
2015-09-18,Albury,19.2
2015-09-19,Albury,20.4
2015-09-20,Albury,21.5
2015-09-21,Albury,20.9
2015-09-22,Albury,16.3
2015-09-23,Albury,14.9
2015-09-24,Albury,16.9
2015-09-25,Albury,19.0
2015-09-26,Albury,20.1
2015-09-27,Albury,21.3
2015-09-28,Albury,22.6
2015-09-29,Albury,20.1
2015-09-30,Albury,19.7
2015-10-01,Albury,21.1
2015-10-02,Albury,24.6
2015-10-03,Albury,27.1
2015-10-04,Albury,29.4
2015-10-05,Albury,31.0
2015-10-06,Albury,34.1
2015-10-07,Albury,24.3
2015-10-08,Albury,23.1
2015-10-09,Albury,27.8
2015-10-10,Albury,29.7
2015-10-11,Albury,22.1
2015-10-12,Albury,24.4
2015-10-13,Albury,24.2
2015-10-14,Albury,27.1
2015-10-15,Albury,32.4
2015-10-16,Albury,29.6
2015-10-17,Albury,29.0
2015-10-18,Albury,27.5
2015-10-19,Albury,29.2
2015-10-20,Albury,31.8
2015-10-21,Albury,24.7
2015-10-22,Albury,25.2
2015-10-23,Albury,24.6
2015-10-24,Albury,26.6
2015-10-25,Albury,30.5
2015-10-26,Albury,25.9
2015-10-27,Albury,25.3
2015-10-28,Albury,25.5
2015-10-29,Albury,27.9
2015-10-30,Albury,28.1
2015-10-31,Albury,21.7
2015-11-01,Albury,27.3
2015-11-02,Albury,27.1
2015-11-03,Albury,26.8
2015-11-04,Albury,28.7
2015-11-05,Albury,21.6
2015-11-06,Albury,25.1
2015-11-07,Albury,23.4
2015-11-08,Albury,25.7
2015-11-09,Albury,29.6
2015-11-10,Albury,32.3
2015-11-11,Albury,28.3
2015-11-12,Albury,28.2
2015-11-13,Albury,27.5
2015-11-14,Albury,26.2
2015-11-15,Albury,25.9
2015-11-16,Albury,26.7
2015-11-17,Albury,31.0
2015-11-18,Albury,33.5
2015-11-19,Albury,37.2
2015-11-20,Albury,34.3
2015-11-21,Albury,26.6
2015-11-22,Albury,28.3
2015-11-23,Albury,26.7
2015-11-24,Albury,28.7
2015-11-25,Albury,33.8
2015-11-26,Albury,21.3
2015-11-27,Albury,21.8
2015-11-28,Albury,28.3
2015-11-29,Albury,27.0
2015-11-30,Albury,31.6
2015-12-01,Albury,30.1
2015-12-02,Albury,22.5
2015-12-03,Albury,29.3
2015-12-04,Albury,32.0
2015-12-05,Albury,34.1
2015-12-06,Albury,36.5
2015-12-07,Albury,33.6
2015-12-08,Albury,30.7
2015-12-09,Albury,30.7
2015-12-10,Albury,31.5
2015-12-11,Albury,27.0
2015-12-12,Albury,24.6
2015-12-13,Albury,27.9
2015-12-14,Albury,34.8
2015-12-15,Albury,33.2
2015-12-16,Albury,34.3
2015-12-17,Albury,34.1
2015-12-18,Albury,37.1
2015-12-19,Albury,40.0
2015-12-20,Albury,41.5
2015-12-21,Albury,25.3
2015-12-22,Albury,30.3
2015-12-23,Albury,30.0
2015-12-24,Albury,31.6
2015-12-25,Albury,32.0
2015-12-26,Albury,23.1
2015-12-27,Albury,25.0
2015-12-28,Albury,28.2
2015-12-29,Albury,32.3
2015-12-30,Albury,34.3
2015-12-31,Albury,36.6
2016-01-01,Albury,37.6
2016-01-02,Albury,33.6
2016-01-03,Albury,23.1
2016-01-04,Albury,23.7
2016-01-05,Albury,22.9
2016-01-06,Albury,28.1
2016-01-07,Albury,28.0
2016-01-08,Albury,31.7
2016-01-09,Albury,35.0
2016-01-10,Albury,37.0
2016-01-11,Albury,39.2
2016-01-12,Albury,38.9
2016-01-13,Albury,43.0
2016-01-14,Albury,30.2
2016-01-15,Albury,25.2
2016-01-16,Albury,29.4
2016-01-17,Albury,30.6
2016-01-18,Albury,33.5
2016-01-19,Albury,40.0
2016-01-20,Albury,33.9
2016-01-21,Albury,38.0
2016-01-22,Albury,28.1
2016-01-23,Albury,31.3
2016-01-24,Albury,33.2
2016-01-25,Albury,32.8
2016-01-26,Albury,34.2
2016-01-27,Albury,25.7
2016-01-28,Albury,31.7
2016-01-29,Albury,24.2
2016-01-30,Albury,28.1
2016-01-31,Albury,24.2
2016-02-01,Albury,26.1
2016-02-02,Albury,29.7
2016-02-03,Albury,25.8
2016-02-04,Albury,29.8
2016-02-05,Albury,29.9
2016-02-06,Albury,30.3
2016-02-07,Albury,32.8
2016-02-08,Albury,35.2
2016-02-09,Albury,35.0
2016-02-10,Albury,35.0
2016-02-11,Albury,35.2
2016-02-12,Albury,34.9
2016-02-13,Albury,37.7
2016-02-14,Albury,30.3
2016-02-15,Albury,28.9
2016-02-16,Albury,26.3
2016-02-17,Albury,26.7
2016-02-18,Albury,30.5
2016-02-19,Albury,32.9
2016-02-20,Albury,31.2
2016-02-21,Albury,34.4
2016-02-22,Albury,35.4
2016-02-23,Albury,39.5
2016-02-24,Albury,40.9
2016-02-25,Albury,36.4
2016-02-26,Albury,31.2
2016-02-27,Albury,33.1
2016-02-28,Albury,33.4
2016-02-29,Albury,32.3
2016-03-01,Albury,35.1
2016-03-02,Albury,37.2
2016-03-03,Albury,35.0
2016-03-04,Albury,37.0
2016-03-05,Albury,38.5
2016-03-06,Albury,37.1
2016-03-07,Albury,38.5
2016-03-08,Albury,38.3
2016-03-09,Albury,38.3
2016-03-10,Albury,36.8
2016-03-11,Albury,32.3
2016-03-12,Albury,34.0
2016-03-13,Albury,35.2
2016-03-14,Albury,35.1
2016-03-15,Albury,31.8
2016-03-16,Albury,30.8
2016-03-17,Albury,31.1
2016-03-18,Albury,21.1
2016-03-19,Albury,21.1
2016-03-20,Albury,24.2
2016-03-21,Albury,25.2
2016-03-22,Albury,26.5
2016-03-23,Albury,27.1
2016-03-24,Albury,25.1
2016-03-25,Albury,28.4
2016-03-26,Albury,26.4
2016-03-27,Albury,27.4
2016-03-28,Albury,27.8
2016-03-29,Albury,26.2
2016-03-30,Albury,20.4
2016-03-31,Albury,25.5
2016-04-01,Albury,27.0
2016-04-02,Albury,30.0
2016-04-03,Albury,26.5
2016-04-04,Albury,28.8
2016-04-05,Albury,31.8
2016-04-06,Albury,26.4
2016-04-07,Albury,22.5
2016-04-08,Albury,19.7
2016-04-09,Albury,23.1
2016-04-10,Albury,24.0
2016-04-11,Albury,24.9
2016-04-12,Albury,24.7
2016-04-13,Albury,27.2
2016-04-14,Albury,28.7
2016-04-15,Albury,27.6
2016-04-16,Albury,28.5
2016-04-17,Albury,25.4
2016-04-18,Albury,25.7
2016-04-19,Albury,26.1
2016-04-20,Albury,27.0
2016-04-21,Albury,22.4
2016-04-22,Albury,23.6
2016-04-23,Albury,22.7
2016-04-24,Albury,24.9
2016-04-25,Albury,24.3
2016-04-26,Albury,25.4
2016-04-27,Albury,26.6
2016-04-28,Albury,28.5
2016-04-29,Albury,26.9
2016-04-30,Albury,23.4
2016-05-01,Albury,20.0
2016-05-02,Albury,16.9
2016-05-03,Albury,22.2
2016-05-04,Albury,17.5
2016-05-05,Albury,20.3
2016-05-06,Albury,25.2
2016-05-07,Albury,24.0
2016-05-08,Albury,18.2
2016-05-09,Albury,18.3
2016-05-10,Albury,17.3
2016-05-11,Albury,15.8
2016-05-12,Albury,17.2
2016-05-13,Albury,20.2
2016-05-14,Albury,20.3
2016-05-15,Albury,22.1
2016-05-16,Albury,20.4
2016-05-17,Albury,18.3
2016-05-18,Albury,17.3
2016-05-19,Albury,17.3
2016-05-20,Albury,18.5
2016-05-21,Albury,17.9
2016-05-22,Albury,21.8
2016-05-23,Albury,15.8
2016-05-24,Albury,16.2
2016-05-25,Albury,14.8
2016-05-26,Albury,14.1
2016-05-27,Albury,14.0
2016-05-28,Albury,14.4
2016-05-29,Albury,14.1
2016-05-30,Albury,14.1
2016-05-31,Albury,15.9
2016-06-01,Albury,17.3
2016-06-02,Albury,18.1
2016-06-03,Albury,13.6
2016-06-04,Albury,14.9
2016-06-05,Albury,14.6
2016-06-06,Albury,12.3
2016-06-07,Albury,12.6
2016-06-08,Albury,14.6
2016-06-09,Albury,15.7
2016-06-10,Albury,13.8
2016-06-11,Albury,13.0
2016-06-12,Albury,12.7
2016-06-13,Albury,13.8
2016-06-14,Albury,15.2
2016-06-15,Albury,11.4
2016-06-16,Albury,12.9
2016-06-17,Albury,15.9
2016-06-18,Albury,17.6
2016-06-19,Albury,14.3
2016-06-20,Albury,16.6
2016-06-21,Albury,11.6
2016-06-22,Albury,13.7
2016-06-23,Albury,13.2
2016-06-24,Albury,8.2
2016-06-25,Albury,10.5
2016-06-26,Albury,7.5
2016-06-27,Albury,10.6
2016-06-28,Albury,11.8
2016-06-29,Albury,13.5
2016-06-30,Albury,11.2
2016-07-01,Albury,11.4
2016-07-02,Albury,12.5
2016-07-03,Albury,12.7
2016-07-04,Albury,11.7
2016-07-05,Albury,10.6
2016-07-06,Albury,15.4
2016-07-07,Albury,16.5
2016-07-08,Albury,11.8
2016-07-09,Albury,15.8
2016-07-10,Albury,14.0
2016-07-11,Albury,16.2
2016-07-12,Albury,12.9
2016-07-13,Albury,9.5
2016-07-14,Albury,10.8
2016-07-15,Albury,12.8
2016-07-16,Albury,14.0
2016-07-17,Albury,16.5
2016-07-18,Albury,13.4
2016-07-19,Albury,15.2
2016-07-20,Albury,17.3
2016-07-21,Albury,16.8
2016-07-22,Albury,18.2
2016-07-23,Albury,10.8
2016-07-24,Albury,10.1
2016-07-25,Albury,11.5
2016-07-26,Albury,11.3
2016-07-27,Albury,12.6
2016-07-28,Albury,10.8
2016-07-29,Albury,12.2
2016-07-30,Albury,12.1
2016-07-31,Albury,14.3
2016-08-01,Albury,11.8
2016-08-02,Albury,13.7
2016-08-03,Albury,15.4
2016-08-04,Albury,15.1
2016-08-05,Albury,15.3
2016-08-06,Albury,13.0
2016-08-07,Albury,15.6
2016-08-08,Albury,15.1
2016-08-09,Albury,17.2
2016-08-10,Albury,15.0
2016-08-11,Albury,13.4
2016-08-12,Albury,11.6
2016-08-13,Albury,15.4
2016-08-14,Albury,16.6
2016-08-15,Albury,16.8
2016-08-16,Albury,18.5
2016-08-17,Albury,18.0
2016-08-18,Albury,19.6
2016-08-19,Albury,16.4
2016-08-20,Albury,12.0
2016-08-21,Albury,15.4
2016-08-22,Albury,13.9
2016-08-23,Albury,15.7
2016-08-24,Albury,12.2
2016-08-25,Albury,14.1
2016-08-26,Albury,13.6
2016-08-27,Albury,13.5
2016-08-28,Albury,16.9
2016-08-29,Albury,18.2
2016-08-30,Albury,15.3
2016-08-31,Albury,18.4
2016-09-01,Albury,16.7
2016-09-02,Albury,13.9
2016-09-03,Albury,16.6
2016-09-04,Albury,15.1
2016-09-05,Albury,15.9
2016-09-06,Albury,18.1
2016-09-07,Albury,20.5
2016-09-08,Albury,20.3
2016-09-09,Albury,17.8
2016-09-10,Albury,17.7
2016-09-11,Albury,14.9
2016-09-12,Albury,17.8
2016-09-13,Albury,19.7
2016-09-14,Albury,16.2
2016-09-15,Albury,13.6
2016-09-16,Albury,16.1
2016-09-17,Albury,18.2
2016-09-18,Albury,13.8
2016-09-19,Albury,15.9
2016-09-20,Albury,14.9
2016-09-21,Albury,16.2
2016-09-22,Albury,18.8
2016-09-23,Albury,20.5
2016-09-24,Albury,20.5
2016-09-25,Albury,17.5
2016-09-26,Albury,15.9
2016-09-27,Albury,15.2
2016-09-28,Albury,17.9
2016-09-29,Albury,14.8
2016-09-30,Albury,13.7
2016-10-01,Albury,14.9
2016-10-02,Albury,21.7
2016-10-03,Albury,15.1
2016-10-04,Albury,15.0
2016-10-05,Albury,15.7
2016-10-06,Albury,21.6
2016-10-07,Albury,23.8
2016-10-08,Albury,22.1
2016-10-09,Albury,20.9
2016-10-10,Albury,14.8
2016-10-11,Albury,14.8
2016-10-12,Albury,16.7
2016-10-13,Albury,18.5
2016-10-14,Albury,20.7
2016-10-15,Albury,22.4
2016-10-16,Albury,24.9
2016-10-17,Albury,17.6
2016-10-18,Albury,16.4
2016-10-19,Albury,16.2
2016-10-20,Albury,19.4
2016-10-21,Albury,23.7
2016-10-22,Albury,16.2
2016-10-23,Albury,17.6
2016-10-24,Albury,19.0
2016-10-25,Albury,22.9
2016-10-26,Albury,24.6
2016-10-27,Albury,22.2
2016-10-28,Albury,23.3
2016-10-29,Albury,25.7
2016-10-30,Albury,24.3
2016-10-31,Albury,17.0
2016-11-01,Albury,18.6
2016-11-02,Albury,19.7
2016-11-03,Albury,23.0
2016-11-04,Albury,28.2
2016-11-05,Albury,18.4
2016-11-06,Albury,20.9
2016-11-07,Albury,29.4
2016-11-08,Albury,24.9
2016-11-09,Albury,25.9
2016-11-10,Albury,24.4
2016-11-11,Albury,26.9
2016-11-12,Albury,27.1
2016-11-13,Albury,16.0
2016-11-14,Albury,20.9
2016-11-15,Albury,22.9
2016-11-16,Albury,26.3
2016-11-17,Albury,29.3
2016-11-18,Albury,29.9
2016-11-19,Albury,31.5
2016-11-20,Albury,32.0
2016-11-21,Albury,36.2
2016-11-22,Albury,26.6
2016-11-23,Albury,21.6
2016-11-24,Albury,21.6
2016-11-25,Albury,22.0
2016-11-26,Albury,24.5
2016-11-27,Albury,28.1
2016-11-28,Albury,29.2
2016-11-29,Albury,29.4
2016-11-30,Albury,32.2
2016-12-01,Albury,30.2
2016-12-02,Albury,30.8
2016-12-03,Albury,31.2
2016-12-04,Albury,32.8
2016-12-05,Albury,32.8
2016-12-06,Albury,26.1
2016-12-07,Albury,29.6
2016-12-08,Albury,29.7
2016-12-09,Albury,21.0
2016-12-10,Albury,26.9
2016-12-11,Albury,29.8
2016-12-12,Albury,33.0
2016-12-13,Albury,37.2
2016-12-14,Albury,26.9
2016-12-15,Albury,29.8
2016-12-16,Albury,22.7
2016-12-17,Albury,28.5
2016-12-18,Albury,26.3
2016-12-19,Albury,29.5
2016-12-20,Albury,29.6
2016-12-21,Albury,28.3
2016-12-22,Albury,31.4
2016-12-23,Albury,35.3
2016-12-24,Albury,34.0
2016-12-25,Albury,35.6
2016-12-26,Albury,36.5
2016-12-27,Albury,31.5
2016-12-28,Albury,35.6
2016-12-29,Albury,27.7
2016-12-30,Albury,32.1
2016-12-31,Albury,33.1
2017-01-01,Albury,31.6
2017-01-02,Albury,32.0
2017-01-03,Albury,32.0
2017-01-04,Albury,33.0
2017-01-05,Albury,33.5
2017-01-06,Albury,35.4
2017-01-07,Albury,35.4
2017-01-08,Albury,36.0
2017-01-09,Albury,30.7
2017-01-10,Albury,31.0
2017-01-11,Albury,34.2
2017-01-12,Albury,35.0
2017-01-13,Albury,32.0
2017-01-14,Albury,25.4
2017-01-15,Albury,31.6
2017-01-16,Albury,34.8
2017-01-17,Albury,40.9
2017-01-18,Albury,30.4
2017-01-19,Albury,33.3
2017-01-20,Albury,28.1
2017-01-21,Albury,30.1
2017-01-22,Albury,32.9
2017-01-23,Albury,39.3
2017-01-24,Albury,32.6
2017-01-25,Albury,32.4
2017-01-26,Albury,34.2
2017-01-27,Albury,35.9
2017-01-28,Albury,36.9
2017-01-29,Albury,38.5
2017-01-30,Albury,42.5
2017-01-31,Albury,32.1
2017-02-01,Albury,27.8
2017-02-02,Albury,28.1
2017-02-03,Albury,33.6
2017-02-04,Albury,34.3
2017-02-05,Albury,32.6
2017-02-06,Albury,23.8
2017-02-07,Albury,33.1
2017-02-08,Albury,35.8
2017-02-09,Albury,40.3
2017-02-10,Albury,43.7
2017-02-11,Albury,40.7
2017-02-12,Albury,21.2
2017-02-13,Albury,25.6
2017-02-14,Albury,28.6
2017-02-15,Albury,32.9
2017-02-16,Albury,37.8
2017-02-17,Albury,32.0
2017-02-18,Albury,25.1
2017-02-19,Albury,22.4
2017-02-20,Albury,22.1
2017-02-21,Albury,27.1
2017-02-22,Albury,34.7
2017-02-23,Albury,35.9
2017-02-24,Albury,33.6
2017-02-25,Albury,30.3
2017-02-26,Albury,30.9
2017-02-27,Albury,32.2
2017-02-28,Albury,33.6
2017-03-01,Albury,34.3
2017-03-02,Albury,34.5
2017-03-03,Albury,32.1
2017-03-04,Albury,31.2
2017-03-05,Albury,32.4
2017-03-06,Albury,29.9
2017-03-07,Albury,29.9
2017-03-08,Albury,29.5
2017-03-09,Albury,30.3
2017-03-10,Albury,32.7
2017-03-11,Albury,32.5
2017-03-12,Albury,36.0
2017-03-13,Albury,30.9
2017-03-14,Albury,33.9
2017-03-15,Albury,33.8
2017-03-16,Albury,31.5
2017-03-17,Albury,31.2
2017-03-18,Albury,32.6
2017-03-19,Albury,34.9
2017-03-20,Albury,33.1
2017-03-21,Albury,25.2
2017-03-22,Albury,26.6
2017-03-23,Albury,23.7
2017-03-24,Albury,27.8
2017-03-25,Albury,24.4
2017-03-26,Albury,30.3
2017-03-27,Albury,34.7
2017-03-28,Albury,26.0
2017-03-29,Albury,28.0
2017-03-30,Albury,21.3
2017-03-31,Albury,21.4
2017-04-01,Albury,22.1
